train/ent_coef_loss,eval/mean_reward,eval/mean_ep_length,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,time/total_timesteps,train/ent_coef,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes
,,,,,,,748000,,11,67583,500.0,338.92834047,1496
-1.3657546043395996,285.1331988,500.0,-33.5349006652832,748399,0.0003,1.931441068649292,748500,0.012459688819944859,,,,,
-0.9318313598632812,473.64147539999993,500.0,-33.42781448364258,748899,0.0003,2.089773178100586,749000,0.012889046221971512,,,,,
0.18906408548355103,283.0686186,500.0,-30.249011993408203,749399,0.0003,1.7044613361358643,749500,0.013174695894122124,,,,,
-1.253575325012207,379.5000092,500.0,-31.58841323852539,749899,0.0003,2.248337745666504,750000,0.013522066175937653,,,,,
,,,,,,,750000,,11,67764,500.0,336.9173655299999,1500
-1.4105348587036133,295.301237,500.0,-34.109657287597656,750399,0.0003,2.295659303665161,750500,0.012827739119529724,,,,,
1.0750176906585693,379.985438,500.0,-31.68745231628418,750899,0.0003,1.8766789436340332,751000,0.012603097595274448,,,,,
0.11284217238426208,353.8698666,500.0,-33.282859802246094,751399,0.0003,1.8402053117752075,751500,0.01317173708230257,,,,,
-1.4213590621948242,319.72408400000006,500.0,-33.50489807128906,751899,0.0003,9.114119529724121,752000,0.012748868204653263,,,,,
,,,,,,,752000,,11,67946,500.0,346.2074036,1504
0.8747290372848511,294.591233,500.0,-33.10087585449219,752399,0.0003,3.2759346961975098,752500,0.013071607798337936,,,,,
0.7753345966339111,363.8341842,500.0,-29.761930465698242,752899,0.0003,3.078277587890625,753000,0.013779417611658573,,,,,
-0.8711953163146973,438.566819,500.0,-31.545949935913086,753399,0.0003,2.173236608505249,753500,0.013565696775913239,,,,,
-1.2402796745300293,338.8148312,500.0,-30.541473388671875,753899,0.0003,2.2419471740722656,754000,0.013154733926057816,,,,,
,,,,,,,754000,,11,68129,500.0,344.21956946000006,1508
-0.1805979311466217,359.7665562,500.0,-32.996368408203125,754399,0.0003,1.8505070209503174,754500,0.012854098342359066,,,,,
0.030680865049362183,344.41545759999997,500.0,-31.957538604736328,754899,0.0003,2.746041774749756,755000,0.01295807771384716,,,,,
0.36619833111763,438.3360918,500.0,-32.504642486572266,755399,0.0003,2.573784589767456,755500,0.013009991496801376,,,,,
-1.8610072135925293,402.6115254,500.0,-33.001888275146484,755899,0.0003,1.671545386314392,756000,0.013073529116809368,,,,,
,,,,,,,756000,,11,68316,500.0,343.91488169,1512
-1.798398733139038,321.1239676,500.0,-31.257518768310547,756399,0.0003,8.582881927490234,756500,0.012730036862194538,,,,,
-1.2843587398529053,445.72695159999995,500.0,-32.12015914916992,756899,0.0003,3.3750927448272705,757000,0.01304716058075428,,,,,
-1.0595375299453735,475.34852680000006,500.0,-34.28550338745117,757399,0.0003,2.3118295669555664,757500,0.0130153838545084,,,,,
2.301161050796509,205.29791400000005,500.0,-32.15366744995117,757899,0.0003,2.565140962600708,758000,0.012852082028985023,,,,,
,,,,,,,758000,,11,68499,500.0,342.96130983999996,1516
-5.201622486114502,378.53512539999997,500.0,-31.84518814086914,758399,0.0003,3.006253242492676,758500,0.013309644535183907,,,,,
3.0120625495910645,363.1144952,500.0,-29.846195220947266,758899,0.0003,3.4865994453430176,759000,0.012940517626702785,,,,,
-0.09743553400039673,471.75359100000003,500.0,-32.24353790283203,759399,0.0003,1.902681589126587,759500,0.012583683244884014,,,,,
1.554366111755371,273.9350668,500.0,-32.126808166503906,759899,0.0003,2.907504081726074,760000,0.012093504890799522,,,,,
,,,,,,,760000,,11,68682,500.0,342.08989146999994,1520
1.3188259601593018,313.359662,500.0,-28.60834503173828,760399,0.0003,1.5522078275680542,760500,0.012637640349566936,,,,,
2.0280489921569824,302.4653674,500.0,-31.848899841308594,760899,0.0003,3.139613151550293,761000,0.01278757769614458,,,,,
0.06047534942626953,311.3788232,500.0,-30.0538387298584,761399,0.0003,1.6488038301467896,761500,0.01354144886136055,,,,,
-0.8270689249038696,304.06366260000004,500.0,-29.920055389404297,761899,0.0003,2.317711353302002,762000,0.013468711636960506,,,,,
,,,,,,,762000,,11,68866,500.0,344.68777324,1524
-1.3710795640945435,463.9242964,500.0,-32.423866271972656,762399,0.0003,20.36733627319336,762500,0.013202618807554245,,,,,
-0.2388567328453064,474.293276,500.0,-31.341400146484375,762899,0.0003,24.221446990966797,763000,0.012472962960600853,,,,,
1.498591661453247,376.7129136,500.0,-30.10301971435547,763399,0.0003,1.6958839893341064,763500,0.012638447806239128,,,,,
-0.4779837429523468,410.83632880000005,500.0,-33.98076629638672,763899,0.0003,1.2636218070983887,764000,0.012924452312290668,,,,,
,,,,,,,764000,,11,69047,500.0,346.71597102999993,1528
0.8937155604362488,372.66676299999995,500.0,-33.04094314575195,764399,0.0003,2.317578077316284,764500,0.012860204093158245,,,,,
2.9981579780578613,366.42573400000003,500.0,-33.05863952636719,764899,0.0003,2.7811872959136963,765000,0.013265003450214863,,,,,
0.4737534523010254,470.6215658,500.0,-34.79261779785156,765399,0.0003,2.7038590908050537,765500,0.012467237189412117,,,,,
-0.2517074644565582,329.08655200000004,500.0,-27.909648895263672,765899,0.0003,2.193192481994629,766000,0.01275336742401123,,,,,
,,,,,,,766000,,11,69230,500.0,351.27508017,1532
0.13817811012268066,219.36895399999997,500.0,-29.825143814086914,766399,0.0003,2.0433382987976074,766500,0.013226152397692204,,,,,
0.11115467548370361,420.0816954,500.0,-30.36235237121582,766899,0.0003,1.6777310371398926,767000,0.013249129988253117,,,,,
0.1867888867855072,286.27776819999997,500.0,-31.893404006958008,767399,0.0003,1.8190886974334717,767500,0.013160078786313534,,,,,
-0.0795435905456543,378.2540892,500.0,-34.034523010253906,767899,0.0003,3.2214059829711914,768000,0.012542487122118473,,,,,
,,,,,,,768000,,11,69413,500.0,352.04163931999994,1536
1.2406929731369019,384.5912112,500.0,-35.01962661743164,768399,0.0003,19.05413055419922,768500,0.013237838633358479,,,,,
-2.2699148654937744,372.1006704,500.0,-30.587890625,768899,0.0003,1.8708431720733643,769000,0.012958899140357971,,,,,
1.3142902851104736,465.5856774,500.0,-31.466503143310547,769399,0.0003,1.21455717086792,769500,0.01261095516383648,,,,,
1.8066229820251465,405.146953,500.0,-31.757919311523438,769899,0.0003,3.563196897506714,770000,0.012750789523124695,,,,,
,,,,,,,770000,,11,69596,500.0,358.04596278,1540
-0.6499439477920532,329.398749,500.0,-34.07167053222656,770399,0.0003,1.8727970123291016,770500,0.013445194810628891,,,,,
1.2846920490264893,374.40486799999996,500.0,-34.55970001220703,770899,0.0003,1.8848334550857544,771000,0.012795934453606606,,,,,
0.944815456867218,344.6568416,500.0,-32.561370849609375,771399,0.0003,3.9552407264709473,771500,0.013080550357699394,,,,,
-2.4085044860839844,419.9255424,500.0,-29.561439514160156,771899,0.0003,3.050846576690674,772000,0.01331166923046112,,,,,
,,,,,,,772000,,11,69779,500.0,358.05080172000004,1544
-0.2236807495355606,470.8612814,500.0,-32.813621520996094,772399,0.0003,27.012073516845703,772500,0.012605639174580574,,,,,
-0.8241363763809204,427.00968240000003,500.0,-32.36247253417969,772899,0.0003,1.8775964975357056,773000,0.012763984501361847,,,,,
3.9307708740234375,435.28634740000007,500.0,-32.827232360839844,773399,0.0003,23.0040225982666,773500,0.013103529810905457,,,,,
-0.6354986429214478,305.2217066,500.0,-32.2220458984375,773899,0.0003,18.407360076904297,774000,0.012998259626328945,,,,,
,,,,,,,774000,,11,69961,500.0,363.49153204999993,1548
-3.5783374309539795,470.691772,500.0,-30.80912971496582,774399,0.0003,1.7883186340332031,774500,0.012380760163068771,,,,,
-1.9113010168075562,305.5249246,500.0,-34.66325378417969,774899,0.0003,21.075576782226562,775000,0.012293119914829731,,,,,
-3.6848654747009277,402.49299959999996,500.0,-31.029447555541992,775399,0.0003,1.6778316497802734,775500,0.012455322779715061,,,,,
-1.1271358728408813,408.5563264,500.0,-32.15599060058594,775899,0.0003,1.8886469602584839,776000,0.01320685539394617,,,,,
,,,,,,,776000,,11,70144,500.0,368.85338684999994,1552
-0.22692912817001343,364.3485538,500.0,-32.67738723754883,776399,0.0003,15.09853744506836,776500,0.013119884766638279,,,,,
1.251633882522583,467.4563608,500.0,-33.150978088378906,776899,0.0003,2.8167977333068848,777000,0.013173841871321201,,,,,
0.30513787269592285,192.91428539999998,500.0,-35.794456481933594,777399,0.0003,2.290086030960083,777500,0.013357763178646564,,,,,
1.696084976196289,281.61859979999997,500.0,-35.40507507324219,777899,0.0003,1.8254777193069458,778000,0.012855324894189835,,,,,
,,,,,,,778000,,11,70326,500.0,373.63520937,1556
1.9670021533966064,321.8950138,500.0,-32.82701873779297,778399,0.0003,16.713050842285156,778500,0.01263579074293375,,,,,
1.006492257118225,375.06030300000003,500.0,-29.458026885986328,778899,0.0003,2.5029757022857666,779000,0.013062904588878155,,,,,
0.01254841685295105,465.18168219999995,500.0,-35.3606071472168,779399,0.0003,3.2865169048309326,779500,0.012690176256000996,,,,,
0.6080927848815918,328.24544520000006,500.0,-34.234130859375,779899,0.0003,9.24217414855957,780000,0.013270690105855465,,,,,
,,,,,,,780000,,11,70509,500.0,372.9450191800001,1560
-1.4445135593414307,278.1827358,500.0,-32.7911376953125,780399,0.0003,2.5251998901367188,780500,0.012798937037587166,,,,,
2.014490842819214,470.4371652,500.0,-32.578102111816406,780899,0.0003,1.6682226657867432,781000,0.012777172960340977,,,,,
-1.3033826351165771,353.0000646,500.0,-31.78252410888672,781399,0.0003,1.5669546127319336,781500,0.012418081052601337,,,,,
-2.766181707382202,463.76373220000005,500.0,-31.066112518310547,781899,0.0003,1.7583837509155273,782000,0.012920983135700226,,,,,
,,,,,,,782000,,11,70693,500.0,375.38696661,1564
-2.713153839111328,234.5150236,500.0,-32.048648834228516,782399,0.0003,16.57805824279785,782500,0.013407805934548378,,,,,
-0.8784588575363159,358.8560114,500.0,-31.50412940979004,782899,0.0003,2.5596580505371094,783000,0.012811936438083649,,,,,
-1.8844420909881592,295.3706792,500.0,-32.359413146972656,783399,0.0003,1.7296626567840576,783500,0.012985206209123135,,,,,
-2.4643759727478027,286.532276,500.0,-32.741477966308594,783899,0.0003,1.7456715106964111,784000,0.012607064098119736,,,,,
,,,,,,,784000,,11,70874,500.0,378.47125694999994,1568
1.415069818496704,363.79491360000003,500.0,-35.08597183227539,784399,0.0003,2.2577590942382812,784500,0.012579508125782013,,,,,
1.8705354928970337,314.9714288,500.0,-33.072566986083984,784899,0.0003,2.996285915374756,785000,0.01290093082934618,,,,,
-0.5508633852005005,412.1799436,500.0,-32.25246047973633,785399,0.0003,2.682042121887207,785500,0.012991690076887608,,,,,
-0.04655468463897705,459.30356259999996,500.0,-31.234127044677734,785899,0.0003,1.7618732452392578,786000,0.012972786091268063,,,,,
,,,,,,,786000,,11,71059,500.0,372.5414075299999,1572
3.764735221862793,440.9461448,500.0,-31.869028091430664,786399,0.0003,1.5881600379943848,786500,0.012779684737324715,,,,,
-1.684997797012329,343.31409139999994,500.0,-32.84733581542969,786899,0.0003,1.5119359493255615,787000,0.012822919525206089,,,,,
1.4003312587738037,288.809701,500.0,-32.53669738769531,787399,0.0003,1.7082898616790771,787500,0.0131535604596138,,,,,
1.7104136943817139,458.21921839999993,500.0,-31.447385787963867,787899,0.0003,2.0272064208984375,788000,0.013197400607168674,,,,,
,,,,,,,788000,,11,71243,500.0,371.4974824000001,1576
-1.3754382133483887,424.12150140000006,500.0,-32.68971252441406,788399,0.0003,3.875786781311035,788500,0.01244666613638401,,,,,
-0.8314563035964966,281.3690212,500.0,-35.45629119873047,788899,0.0003,6.2345967292785645,789000,0.012563520111143589,,,,,
-1.3659108877182007,330.5330336,500.0,-32.555450439453125,789399,0.0003,2.106640577316284,789500,0.013204909861087799,,,,,
1.80172860622406,472.60565720000005,500.0,-32.134803771972656,789899,0.0003,1.5629093647003174,790000,0.013056471943855286,,,,,
,,,,,,,790000,,11,71425,500.0,368.18291759000016,1580
-0.34270623326301575,344.7849332,500.0,-33.51433181762695,790399,0.0003,2.2104249000549316,790500,0.012879345566034317,,,,,
-0.6476469039916992,219.0858558,500.0,-28.59469985961914,790899,0.0003,5.816165447235107,791000,0.012577738612890244,,,,,
-0.1622464656829834,391.6877702,500.0,-32.35185623168945,791399,0.0003,2.0267605781555176,791500,0.012981653213500977,,,,,
1.2626627683639526,413.1256506,500.0,-32.7730712890625,791899,0.0003,1.9024063348770142,792000,0.012378902174532413,,,,,
,,,,,,,792000,,11,71607,500.0,366.2013475400001,1584
-1.8316603899002075,413.4489584,500.0,-32.75229263305664,792399,0.0003,3.068171501159668,792500,0.013189856894314289,,,,,
-1.671112298965454,325.35802959999995,500.0,-32.714622497558594,792899,0.0003,1.6113166809082031,793000,0.012716283090412617,,,,,
-2.096479892730713,377.3616304,500.0,-32.01335906982422,793399,0.0003,8.719602584838867,793500,0.012712597846984863,,,,,
2.5776400566101074,309.1797236,500.0,-36.266483306884766,793899,0.0003,18.675556182861328,794000,0.012317758984863758,,,,,
,,,,,,,794000,,11,71789,500.0,363.84925135,1588
3.351395606994629,380.2887402,500.0,-35.88194274902344,794399,0.0003,2.586085796356201,794500,0.012455150485038757,,,,,
-0.32734471559524536,362.550992,500.0,-29.688858032226562,794899,0.0003,2.0265800952911377,795000,0.012242438271641731,,,,,
2.8239245414733887,321.47199620000004,500.0,-35.265472412109375,795399,0.0003,5.691093444824219,795500,0.012003221549093723,,,,,
-2.6370346546173096,347.6578614,500.0,-31.51297378540039,795899,0.0003,2.1105239391326904,796000,0.012785127386450768,,,,,
,,,,,,,796000,,11,71970,500.0,357.46829905999994,1592
0.010513544082641602,474.3375438,500.0,-31.45537567138672,796399,0.0003,5.68012809753418,796500,0.012342335656285286,,,,,
-1.063854694366455,408.07273299999997,500.0,-34.32682418823242,796899,0.0003,6.21768856048584,797000,0.012194430455565453,,,,,
3.6777358055114746,469.92320179999996,500.0,-29.39346694946289,797399,0.0003,11.294647216796875,797500,0.012203860096633434,,,,,
2.5461535453796387,311.0169924,500.0,-35.66425323486328,797899,0.0003,1.8506641387939453,798000,0.012697639875113964,,,,,
,,,,,,,798000,,11,72152,500.0,358.67895330000005,1596
-0.337412029504776,357.3497982,500.0,-35.97806167602539,798399,0.0003,2.3026175498962402,798500,0.01293336134403944,,,,,
-0.6292769908905029,477.20727860000005,500.0,-32.68695068359375,798899,0.0003,4.433993339538574,799000,0.01335552055388689,,,,,
0.4813387095928192,381.0894594,500.0,-33.40946578979492,799399,0.0003,2.177651882171631,799500,0.012883128598332405,,,,,
-0.9537183046340942,401.0441338,500.0,-32.73094940185547,799899,0.0003,1.5115965604782104,800000,0.013310628943145275,,,,,
,,,,,,,800000,,11,72334,500.0,362.03020033000007,1600
0.5707519054412842,337.0173036,500.0,-33.68927764892578,800399,0.0003,5.263127326965332,800500,0.013018847443163395,,,,,
-0.21032807230949402,379.2701664,500.0,-36.523624420166016,800899,0.0003,1.7052823305130005,801000,0.01294828113168478,,,,,
-0.33802780508995056,375.316621,500.0,-38.25257110595703,801399,0.0003,1.910353660583496,801500,0.013804185204207897,,,,,
-1.9641727209091187,473.31655680000006,500.0,-31.686952590942383,801899,0.0003,2.659484386444092,802000,0.012747494503855705,,,,,
,,,,,,,802000,,11,72517,500.0,366.15669575999993,1604
-1.0812097787857056,452.98017039999996,500.0,-32.28376007080078,802399,0.0003,1.9592986106872559,802500,0.012496399693191051,,,,,
-0.2892913222312927,297.2708196,500.0,-31.023666381835938,802899,0.0003,2.1165614128112793,803000,0.012982835061848164,,,,,
-1.2942416667938232,472.6520196,500.0,-31.140438079833984,803399,0.0003,25.738082885742188,803500,0.012497705407440662,,,,,
2.2618861198425293,472.1842726,500.0,-33.821109771728516,803899,0.0003,1.375715970993042,804000,0.012807318940758705,,,,,
,,,,,,,804000,,11,72702,500.0,370.4028422,1608
0.2814231514930725,469.3362878,500.0,-34.36357879638672,804399,0.0003,2.559001922607422,804500,0.012759236618876457,,,,,
1.4261133670806885,472.97604279999996,500.0,-33.94419479370117,804899,0.0003,1.659177541732788,805000,0.013200169429183006,,,,,
-1.8257181644439697,379.7226468,500.0,-32.70216751098633,805399,0.0003,2.0054757595062256,805500,0.012676804326474667,,,,,
-0.2877187430858612,370.1745224,500.0,-33.74121856689453,805899,0.0003,2.1023917198181152,806000,0.012586197815835476,,,,,
,,,,,,,806000,,11,72883,500.0,373.00417625999995,1612
1.6318892240524292,284.29718940000004,500.0,-31.391517639160156,806399,0.0003,2.7595372200012207,806500,0.012873714789748192,,,,,
0.19504842162132263,396.13638879999996,500.0,-33.18477249145508,806899,0.0003,2.387763738632202,807000,0.012599588371813297,,,,,
-0.5351821184158325,349.4115208,500.0,-32.666961669921875,807399,0.0003,2.023484468460083,807500,0.012650657445192337,,,,,
0.021061629056930542,421.4618066,500.0,-32.284603118896484,807899,0.0003,1.5891273021697998,808000,0.012558015994727612,,,,,
,,,,,,,808000,,11,73066,500.0,373.9177171899999,1616
-0.9635026454925537,424.70065800000003,500.0,-33.38090133666992,808399,0.0003,1.7251224517822266,808500,0.013431007973849773,,,,,
0.8591262698173523,473.23133500000006,500.0,-34.343955993652344,808899,0.0003,14.079568862915039,809000,0.01343095675110817,,,,,
-1.2966705560684204,395.7687524,500.0,-32.28656768798828,809399,0.0003,16.76258087158203,809500,0.012819111347198486,,,,,
-0.8259246945381165,248.9788528,500.0,-33.18021774291992,809899,0.0003,2.0610647201538086,810000,0.012953204102814198,,,,,
,,,,,,,810000,,11,73248,500.0,380.06957207,1620
0.2243398129940033,423.38186019999995,500.0,-35.29706573486328,810399,0.0003,1.9868943691253662,810500,0.013304207473993301,,,,,
1.1304863691329956,260.6757404,500.0,-35.861488342285156,810899,0.0003,1.558103084564209,811000,0.012855220586061478,,,,,
-0.31383389234542847,446.0890028,500.0,-36.807586669921875,811399,0.0003,6.387880802154541,811500,0.012973478995263577,,,,,
0.46198803186416626,380.97415,500.0,-39.4481201171875,811899,0.0003,1.9226055145263672,812000,0.013140121474862099,,,,,
,,,,,,,812000,,11,73432,500.0,380.8765315799999,1624
-0.6345295906066895,469.83039180000003,500.0,-34.00581741333008,812399,0.0003,2.2229418754577637,812500,0.013393115252256393,,,,,
3.348015785217285,315.7336756,500.0,-34.91844177246094,812899,0.0003,4.78142786026001,813000,0.012938061729073524,,,,,
2.7557685375213623,458.8908826,500.0,-33.987571716308594,813399,0.0003,13.12820816040039,813500,0.012938949279487133,,,,,
-1.5321393013000488,343.25529700000004,500.0,-32.890567779541016,813899,0.0003,2.017268657684326,814000,0.012811546213924885,,,,,
,,,,,,,814000,,11,73615,500.0,377.99999213,1628
-1.6456321477890015,473.99723819999997,500.0,-36.14533233642578,814399,0.0003,1.991517424583435,814500,0.013157212175428867,,,,,
0.24469566345214844,474.0437288,500.0,-34.125911712646484,814899,0.0003,15.77232551574707,815000,0.012955699115991592,,,,,
0.23996341228485107,472.82683959999997,500.0,-35.47236633300781,815399,0.0003,1.964362382888794,815500,0.013310628943145275,,,,,
1.1261018514633179,386.90695539999996,500.0,-34.81224060058594,815899,0.0003,1.723990797996521,816000,0.013301587663590908,,,,,
,,,,,,,816000,,11,73798,500.0,375.2709107900001,1632
-0.3870670795440674,353.2526898,500.0,-38.71125793457031,816399,0.0003,1.4663703441619873,816500,0.012642781250178814,,,,,
-0.16323044896125793,417.42233960000004,500.0,-35.69783401489258,816899,0.0003,3.6164231300354004,817000,0.012397609651088715,,,,,
-0.13219547271728516,373.09660180000003,500.0,-34.083030700683594,817399,0.0003,3.1875009536743164,817500,0.01290648803114891,,,,,
1.1482570171356201,471.9050928,500.0,-38.86167907714844,817899,0.0003,1.413205862045288,818000,0.013446938246488571,,,,,
,,,,,,,818000,,11,73979,500.0,382.82853582,1636
-0.8283869028091431,286.95204980000005,500.0,-33.504417419433594,818399,0.0003,9.707460403442383,818500,0.013712783344089985,,,,,
-2.0478217601776123,474.86535100000003,500.0,-32.396846771240234,818899,0.0003,1.2426127195358276,819000,0.01313167717307806,,,,,
0.2140214443206787,474.982413,500.0,-35.54376220703125,819399,0.0003,1.9811136722564697,819500,0.013035165145993233,,,,,
1.9532618522644043,435.3625472,500.0,-38.22970962524414,819899,0.0003,2.672614097595215,820000,0.013471711426973343,,,,,
,,,,,,,820000,,11,74161,500.0,383.37881385000003,1640
-0.5888745784759521,306.30306980000006,500.0,-37.898216247558594,820399,0.0003,24.405471801757812,820500,0.013191888108849525,,,,,
2.553987741470337,460.3718794,500.0,-40.80545425415039,820899,0.0003,16.324501037597656,821000,0.012777946889400482,,,,,
0.8884453773498535,471.72799699999996,500.0,-37.566917419433594,821399,0.0003,1.9212576150894165,821500,0.012705124914646149,,,,,
-0.7877627015113831,471.7913603999999,500.0,-38.625389099121094,821899,0.0003,1.7687989473342896,822000,0.012917231768369675,,,,,
,,,,,,,822000,,11,74343,500.0,388.1843902500001,1644
-1.077878713607788,471.704411,500.0,-38.47035217285156,822399,0.0003,7.5275492668151855,822500,0.013051291927695274,,,,,
-2.2638072967529297,470.15161079999996,500.0,-30.667882919311523,822899,0.0003,2.473585605621338,823000,0.012521733529865742,,,,,
-1.404481053352356,379.563258,500.0,-39.754150390625,823399,0.0003,1.612815022468567,823500,0.012710736133158207,,,,,
0.7354441285133362,416.82660539999995,500.0,-35.306007385253906,823899,0.0003,1.8525174856185913,824000,0.012866313569247723,,,,,
,,,,,,,824000,,11,74527,500.0,388.82205772000003,1648
1.6994597911834717,375.2875298,500.0,-32.33897018432617,824399,0.0003,7.1468963623046875,824500,0.013057499192655087,,,,,
-0.46094679832458496,415.5759216,500.0,-35.932533264160156,824899,0.0003,2.624528646469116,825000,0.013168767094612122,,,,,
-1.4090988636016846,379.1412154000001,500.0,-35.40146255493164,825399,0.0003,2.052589178085327,825500,0.013122625648975372,,,,,
1.5877801179885864,473.2439606,500.0,-38.25958251953125,825899,0.0003,1.4431438446044922,826000,0.013102654367685318,,,,,
,,,,,,,826000,,11,74712,500.0,388.29187863,1652
2.681393623352051,373.9770496,500.0,-34.593666076660156,826399,0.0003,2.012852191925049,826500,0.013279089704155922,,,,,
-0.3553559184074402,451.0079322,500.0,-37.76764678955078,826899,0.0003,2.7279367446899414,827000,0.013285745866596699,,,,,
0.8657464981079102,396.213328,500.0,-36.43102264404297,827399,0.0003,2.4083991050720215,827500,0.013394034467637539,,,,,
-0.3851848244667053,472.426812,500.0,-37.90284729003906,827899,0.0003,1.6093173027038574,828000,0.012770145200192928,,,,,
,,,,,,,828000,,11,74894,500.0,385.44056202,1656
0.5273045301437378,473.9767194,500.0,-34.942665100097656,828399,0.0003,1.6852402687072754,828500,0.013081910088658333,,,,,
2.5919137001037598,231.0868376,500.0,-37.94548797607422,828899,0.0003,2.3239850997924805,829000,0.013280888088047504,,,,,
-1.2574803829193115,469.92338800000005,500.0,-36.1906623840332,829399,0.0003,3.379147529602051,829500,0.013603396713733673,,,,,
-0.5852780342102051,466.2074238,500.0,-35.491519927978516,829899,0.0003,9.603569030761719,830000,0.013663857243955135,,,,,
,,,,,,,830000,,11,75077,500.0,382.55475172000007,1660
1.7226345539093018,471.269927,500.0,-35.77881622314453,830399,0.0003,4.171874046325684,830500,0.013324262574315071,,,,,
0.7139040231704712,474.6202994,500.0,-39.065185546875,830899,0.0003,23.285526275634766,831000,0.013461874797940254,,,,,
2.8075757026672363,377.0656184,500.0,-35.96714401245117,831399,0.0003,2.979910373687744,831500,0.013063477352261543,,,,,
1.9871408939361572,462.9016046,500.0,-31.697168350219727,831899,0.0003,1.7300217151641846,832000,0.013462579809129238,,,,,
,,,,,,,832000,,11,75258,500.0,385.94765678000005,1664
0.3170594274997711,411.70424979999996,500.0,-36.458309173583984,832399,0.0003,16.271575927734375,832500,0.013258780352771282,,,,,
-3.4540627002716064,362.48840979999994,500.0,-33.486083984375,832899,0.0003,3.880800485610962,833000,0.013274538330733776,,,,,
-2.6839871406555176,455.89241000000004,500.0,-37.39738845825195,833399,0.0003,2.125288248062134,833500,0.013462175615131855,,,,,
0.7937191724777222,373.7368866,500.0,-37.31609344482422,833899,0.0003,1.9143146276474,834000,0.013309893198311329,,,,,
,,,,,,,834000,,11,75440,500.0,386.50337372999996,1668
2.025270938873291,352.2774436000001,500.0,-38.25273132324219,834399,0.0003,4.485158920288086,834500,0.013507025316357613,,,,,
-0.8475701808929443,357.5781474,500.0,-35.893558502197266,834899,0.0003,2.622939109802246,835000,0.012914608232676983,,,,,
-1.9909236431121826,419.35827,500.0,-32.89508056640625,835399,0.0003,1.6239769458770752,835500,0.013247436843812466,,,,,
4.083657264709473,395.46669719999994,500.0,-33.06726837158203,835899,0.0003,4.900988578796387,836000,0.013106566853821278,,,,,
,,,,,,,836000,,11,75625,500.0,396.81011865,1672
-1.6563632488250732,457.9078018,500.0,-37.64508819580078,836399,0.0003,1.6458783149719238,836500,0.013450048863887787,,,,,
-2.0702385902404785,465.5992906,500.0,-35.95088195800781,836899,0.0003,1.8469102382659912,837000,0.013850661925971508,,,,,
-2.1039185523986816,470.7079426,500.0,-35.36750030517578,837399,0.0003,1.8986420631408691,837500,0.013849598355591297,,,,,
-1.0457324981689453,306.857604,500.0,-33.27251434326172,837899,0.0003,1.7289639711380005,838000,0.013153704814612865,,,,,
,,,,,,,838000,,11,75812,500.0,392.84878926,1676
-0.06504404544830322,461.4736424000001,500.0,-38.76647186279297,838399,0.0003,1.6568067073822021,838500,0.01309670228511095,,,,,
-1.2569589614868164,473.91896879999996,500.0,-34.423828125,838899,0.0003,1.664794921875,839000,0.01325294654816389,,,,,
1.7993526458740234,449.0038896,500.0,-33.84577941894531,839399,0.0003,34.48027038574219,839500,0.01299343816936016,,,,,
-1.7721168994903564,413.0923708,500.0,-33.773319244384766,839899,0.0003,1.780498743057251,840000,0.013225509785115719,,,,,
,,,,,,,840000,,11,75995,500.0,392.30515091999996,1680
2.5637550354003906,470.7022454,500.0,-40.39664840698242,840399,0.0003,7.883328914642334,840500,0.013422403484582901,,,,,
-1.9807794094085693,473.09272799999997,500.0,-37.35419464111328,840899,0.0003,2.2423787117004395,841000,0.012856930494308472,,,,,
-0.38901954889297485,468.5769502,500.0,-39.363067626953125,841399,0.0003,1.7974283695220947,841500,0.012925765477120876,,,,,
-0.19178420305252075,470.68024720000005,500.0,-35.343692779541016,841899,0.0003,8.422734260559082,842000,0.01288357749581337,,,,,
,,,,,,,842000,,11,76179,500.0,393.58427263,1684
-1.276228904724121,421.4064136,500.0,-33.76092529296875,842399,0.0003,10.459762573242188,842500,0.012937462888658047,,,,,
-0.03704273700714111,379.6762116,500.0,-37.09327697753906,842899,0.0003,2.0104565620422363,843000,0.013018753379583359,,,,,
1.4038290977478027,471.11798740000006,500.0,-32.80669403076172,843399,0.0003,5.761659622192383,843500,0.012879995629191399,,,,,
1.1104974746704102,473.415492,500.0,-37.74306869506836,843899,0.0003,1.7476160526275635,844000,0.013225944712758064,,,,,
,,,,,,,844000,,11,76363,500.0,396.5846304200001,1688
1.4037315845489502,468.51368199999996,500.0,-32.98758316040039,844399,0.0003,1.6247589588165283,844500,0.0140608511865139,,,,,
-0.8723534345626831,420.2683546,500.0,-34.71393585205078,844899,0.0003,2.0200917720794678,845000,0.013454366475343704,,,,,
1.8908294439315796,305.3541182,500.0,-34.78717803955078,845399,0.0003,1.5652532577514648,845500,0.013331183232367039,,,,,
-0.059179067611694336,219.40618120000005,500.0,-37.6556510925293,845899,0.0003,10.491061210632324,846000,0.013333592563867569,,,,,
,,,,,,,846000,,11,76546,500.0,408.0077137100001,1692
-2.96606707572937,470.7941618,500.0,-36.72979736328125,846399,0.0003,1.6411833763122559,846500,0.012652636505663395,,,,,
