time/total_timesteps,eval/mean_ep_length,train/n_updates,train/ent_coef_loss,train/learning_rate,train/actor_loss,eval/mean_reward,train/ent_coef,train/critic_loss,rollout/ep_rew_mean,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean
1230000,500.0,1229899,0.28310295939445496,0.0003,-38.785858154296875,405.8882047999999,0.015728075057268143,3.2962214946746826,,,,,
1230000,,,,,,,,,368.40930989000003,2460,10,113154,500.0
1230500,500.0,1230399,-1.9793038368225098,0.0003,-38.430267333984375,361.4875776,0.01638452149927616,3.4384636878967285,,,,,
1231000,500.0,1230899,1.3403302431106567,0.0003,-37.94829177856445,420.5389334,0.016445651650428772,2.789240837097168,,,,,
1231500,500.0,1231399,2.9835376739501953,0.0003,-38.907684326171875,466.38820920000006,0.016313547268509865,3.2305779457092285,,,,,
1232000,500.0,1231899,-1.2944631576538086,0.0003,-39.01229476928711,353.4995898,0.015907030552625656,20.316246032714844,,,,,
1232000,,,,,,,,,370.9121996,2464,10,113343,500.0
1232500,500.0,1232399,2.792567253112793,0.0003,-40.06140899658203,408.5726648,0.015501025132834911,3.084009885787964,,,,,
1233000,500.0,1232899,-0.9121078252792358,0.0003,-38.64545440673828,353.96113639999993,0.01597469672560692,3.2802276611328125,,,,,
1233500,500.0,1233399,-1.9583995342254639,0.0003,-39.76543426513672,311.2126402,0.015930622816085815,2.8905913829803467,,,,,
1234000,500.0,1233899,-1.351629614830017,0.0003,-37.43103790283203,385.03034479999997,0.015891049057245255,3.358220338821411,,,,,
1234000,,,,,,,,,370.66716936999995,2468,10,113532,500.0
1234500,500.0,1234399,-1.8191784620285034,0.0003,-37.796417236328125,422.17077960000006,0.016433117911219597,2.9259328842163086,,,,,
1235000,500.0,1234899,-0.4990919828414917,0.0003,-36.515296936035156,319.978327,0.016675323247909546,2.7368719577789307,,,,,
1235500,500.0,1235399,0.22075964510440826,0.0003,-37.737606048583984,380.2343296,0.016383083537220955,3.174818277359009,,,,,
1236000,500.0,1235899,0.9386287927627563,0.0003,-37.80371856689453,437.36466600000006,0.016802575439214706,5.543985843658447,,,,,
1236000,,,,,,,,,371.35489827,2472,10,113723,500.0
1236500,500.0,1236399,-0.8177356123924255,0.0003,-38.845088958740234,465.76748639999994,0.01616443507373333,3.9324727058410645,,,,,
1237000,500.0,1236899,1.5812795162200928,0.0003,-38.742759704589844,459.5489966,0.015914922580122948,3.5565054416656494,,,,,
1237500,500.0,1237399,-0.7787789106369019,0.0003,-40.94585418701172,465.399006,0.015643063932657242,24.35417366027832,,,,,
1238000,500.0,1237899,-1.0259771347045898,0.0003,-40.8078727722168,451.55652260000005,0.01624302938580513,2.916861057281494,,,,,
1238000,,,,,,,,,371.81937435,2476,10,113914,500.0
1238500,500.0,1238399,-0.31202661991119385,0.0003,-41.87542724609375,362.29033680000003,0.0159311480820179,2.638216257095337,,,,,
1239000,500.0,1238899,0.6277197599411011,0.0003,-37.67570495605469,345.12147500000003,0.01639297604560852,2.9600062370300293,,,,,
1239500,500.0,1239399,0.8917524218559265,0.0003,-39.820838928222656,340.9696606,0.015398373827338219,2.709996223449707,,,,,
1240000,500.0,1239899,-1.6851259469985962,0.0003,-37.028228759765625,398.28985559999995,0.01514239888638258,4.4255218505859375,,,,,
1240000,,,,,,,,,368.11960438,2480,10,114103,500.0
1240500,500.0,1240399,-0.25599807500839233,0.0003,-36.33479309082031,437.86466559999997,0.015360855497419834,21.233230590820312,,,,,
1241000,500.0,1240899,1.0943783521652222,0.0003,-37.647216796875,393.06636519999995,0.016064152121543884,3.0478429794311523,,,,,
1241500,500.0,1241399,1.833611011505127,0.0003,-39.73986053466797,262.1679424,0.015178036876022816,27.86974334716797,,,,,
1242000,500.0,1241899,0.36441096663475037,0.0003,-39.49775314331055,402.5287452,0.015615645796060562,29.212390899658203,,,,,
1242000,,,,,,,,,366.57254197,2484,10,114294,500.0
1242500,500.0,1242399,-1.6422640085220337,0.0003,-37.94380187988281,385.722271,0.015465646050870419,4.049304008483887,,,,,
1243000,500.0,1242899,2.2186379432678223,0.0003,-39.28260040283203,381.92842099999996,0.01590895839035511,22.022422790527344,,,,,
1243500,500.0,1243399,-0.5136340260505676,0.0003,-40.87971878051758,414.61111580000005,0.015531906858086586,5.559718132019043,,,,,
1244000,500.0,1243899,-0.5936300754547119,0.0003,-42.080745697021484,359.1204572,0.015558043494820595,2.246558666229248,,,,,
1244000,,,,,,,,,372.2568230700001,2488,10,114484,500.0
1244500,500.0,1244399,1.0054371356964111,0.0003,-39.755794525146484,346.7007558,0.015504403039813042,2.9901156425476074,,,,,
1245000,500.0,1244899,-1.2692043781280518,0.0003,-36.226470947265625,371.6172778,0.015640631318092346,2.726461410522461,,,,,
1245500,500.0,1245399,-2.9010653495788574,0.0003,-35.64204406738281,362.54777779999995,0.016160888597369194,23.354835510253906,,,,,
1246000,500.0,1245899,-1.5779662132263184,0.0003,-36.346946716308594,463.12049720000005,0.01595241017639637,5.938650608062744,,,,,
1246000,,,,,,,,,370.75278929,2492,10,114676,500.0
1246500,500.0,1246399,0.43284350633621216,0.0003,-37.00895690917969,472.40517259999996,0.016006506979465485,2.6132619380950928,,,,,
1247000,500.0,1246899,1.074339509010315,0.0003,-39.297760009765625,395.1483224,0.01660919561982155,3.3183579444885254,,,,,
1247500,500.0,1247399,1.8190178871154785,0.0003,-41.865867614746094,462.859432,0.016508396714925766,2.6990604400634766,,,,,
1248000,500.0,1247899,1.4239823818206787,0.0003,-35.96782302856445,397.8736108,0.016224829480051994,2.949655055999756,,,,,
1248000,,,,,,,,,373.15611441,2496,10,114865,500.0
1248500,500.0,1248399,0.3463447690010071,0.0003,-38.023719787597656,410.73545939999997,0.01593269594013691,5.6169939041137695,,,,,
1249000,500.0,1248899,-2.3429675102233887,0.0003,-37.5777473449707,345.14869660000005,0.015797080472111702,10.223677635192871,,,,,
1249500,500.0,1249399,-2.4921045303344727,0.0003,-37.53139114379883,412.73806700000006,0.015453401021659374,2.9111204147338867,,,,,
1250000,500.0,1249899,-1.629994511604309,0.0003,-37.58512878417969,332.118605,0.01560999546200037,3.2843987941741943,,,,,
1250000,,,,,,,,,367.31084826,2500,10,115051,500.0
1250500,500.0,1250399,1.687557339668274,0.0003,-35.280174255371094,467.4173106,0.015712056308984756,3.39888072013855,,,,,
1251000,500.0,1250899,-0.9654263257980347,0.0003,-37.60642623901367,366.9386154,0.015453328378498554,3.438072443008423,,,,,
1251500,500.0,1251399,0.20086199045181274,0.0003,-40.878726959228516,455.858492,0.016071079298853874,3.0235564708709717,,,,,
1252000,500.0,1251899,-1.3138409852981567,0.0003,-41.16397476196289,463.00529420000004,0.015547157265245914,21.16771697998047,,,,,
1252000,,,,,,,,,374.56047662,2504,10,115241,500.0
1252500,500.0,1252399,-0.7758686542510986,0.0003,-37.68547821044922,354.1414228,0.01530227530747652,16.71146011352539,,,,,
1253000,500.0,1252899,0.8523824214935303,0.0003,-37.853485107421875,259.27360799999997,0.016303135082125664,9.880891799926758,,,,,
1253500,500.0,1253399,0.8564969897270203,0.0003,-41.87385940551758,419.9333608,0.015869975090026855,3.4798009395599365,,,,,
1254000,500.0,1253899,-0.9353152513504028,0.0003,-39.998878479003906,400.41182259999994,0.016183337196707726,2.879885673522949,,,,,
1254000,,,,,,,,,373.9180785,2508,10,115430,500.0
1254500,500.0,1254399,1.290217638015747,0.0003,-40.34433364868164,384.6628264,0.015871867537498474,3.036252498626709,,,,,
1255000,500.0,1254899,0.13401804864406586,0.0003,-40.88615798950195,368.2635138,0.0157766193151474,2.97418212890625,,,,,
1255500,500.0,1255399,2.112210273742676,0.0003,-36.27997970581055,281.6590794,0.016100624576210976,3.1371819972991943,,,,,
1256000,500.0,1255899,-1.4744154214859009,0.0003,-40.190338134765625,381.5294792,0.016118008643388748,2.813426971435547,,,,,
1256000,,,,,,,,,372.35440137999996,2512,10,115619,500.0
1256500,500.0,1256399,1.2455121278762817,0.0003,-38.11027526855469,449.0373214,0.015674227848649025,3.9368550777435303,,,,,
1257000,500.0,1256899,-0.6833122968673706,0.0003,-38.854312896728516,405.4755302,0.015777574852108955,4.290850639343262,,,,,
1257500,500.0,1257399,1.4501972198486328,0.0003,-41.32598114013672,404.42415020000004,0.016525691375136375,2.8603601455688477,,,,,
1258000,500.0,1257899,1.4294766187667847,0.0003,-40.25209426879883,383.77781,0.01618991233408451,7.575209140777588,,,,,
1258000,,,,,,,,,374.2233384900001,2516,10,115809,500.0
1258500,500.0,1258399,1.9350031614303589,0.0003,-39.78102111816406,438.4790268,0.016338108107447624,3.335494041442871,,,,,
1259000,500.0,1258899,-0.4831688106060028,0.0003,-38.6335334777832,410.7881722,0.016170332208275795,7.964739799499512,,,,,
1259500,500.0,1259399,1.0803296566009521,0.0003,-39.48877716064453,419.69974199999996,0.0163592342287302,2.3362903594970703,,,,,
1260000,500.0,1259899,-0.4760953187942505,0.0003,-37.16693115234375,466.7976972,0.0153983598574996,2.7434568405151367,,,,,
1260000,,,,,,,,,381.11820238,2520,10,116000,500.0
1260500,500.0,1260399,1.8816015720367432,0.0003,-40.685691833496094,365.0207708,0.01613953523337841,4.104769706726074,,,,,
1261000,500.0,1260899,-1.5478432178497314,0.0003,-38.26849365234375,448.26301700000005,0.017029669135808945,2.4079675674438477,,,,,
1261500,500.0,1261399,-1.3388676643371582,0.0003,-40.592987060546875,292.0981758,0.016258426010608673,2.693713665008545,,,,,
1262000,500.0,1261899,-1.2331429719924927,0.0003,-36.96428680419922,456.6646108,0.01627313159406185,2.8497114181518555,,,,,
1262000,,,,,,,,,379.9344306,2524,10,116189,500.0
1262500,500.0,1262399,-0.350880891084671,0.0003,-39.000953674316406,456.5940532000001,0.016276393085718155,2.452556610107422,,,,,
1263000,500.0,1262899,0.5442072153091431,0.0003,-41.836570739746094,466.1775578,0.016182266175746918,3.123547077178955,,,,,
1263500,500.0,1263399,-1.5285955667495728,0.0003,-38.30788803100586,420.7627839999999,0.015903253108263016,6.992692947387695,,,,,
1264000,500.0,1263899,1.9660542011260986,0.0003,-41.162864685058594,389.69415059999994,0.0161021389067173,7.434232234954834,,,,,
1264000,,,,,,,,,379.66890455,2528,10,116380,500.0
1264500,500.0,1264399,2.413053512573242,0.0003,-40.27153778076172,455.8144506,0.015927935019135475,2.637120246887207,,,,,
1265000,500.0,1264899,2.575728178024292,0.0003,-37.91607666015625,464.4537644,0.01597430743277073,5.750654220581055,,,,,
1265500,500.0,1265399,-0.39803820848464966,0.0003,-38.24674987792969,456.7724124,0.01587011106312275,3.7951552867889404,,,,,
1266000,500.0,1265899,0.33421167731285095,0.0003,-39.936683654785156,354.686421,0.016294585540890694,2.9925098419189453,,,,,
1266000,,,,,,,,,387.80788555000004,2532,10,116570,500.0
1266500,500.0,1266399,-0.750211238861084,0.0003,-39.996849060058594,403.26389259999996,0.016450561583042145,5.9336395263671875,,,,,
1267000,500.0,1266899,-0.7838905453681946,0.0003,-38.45642852783203,455.59143400000005,0.01685384288430214,8.555586814880371,,,,,
1267500,500.0,1267399,0.7716463208198547,0.0003,-39.752899169921875,434.19220260000003,0.01708538457751274,6.543505668640137,,,,,
1268000,500.0,1267899,-2.457288980484009,0.0003,-39.32078552246094,464.6839779999999,0.016650469973683357,35.365814208984375,,,,,
1268000,,,,,,,,,390.44459706000004,2536,10,116759,500.0
1268500,500.0,1268399,1.451491355895996,0.0003,-37.41787338256836,382.98871660000003,0.01674194447696209,8.059616088867188,,,,,
1269000,500.0,1268899,1.5543636083602905,0.0003,-42.26565933227539,263.9461202,0.01634591817855835,3.758504867553711,,,,,
1269500,500.0,1269399,-0.851773738861084,0.0003,-38.17664337158203,346.9910634,0.01647370308637619,4.016711235046387,,,,,
1270000,500.0,1269899,3.350008010864258,0.0003,-41.94479751586914,335.1155296,0.01710338145494461,2.913356065750122,,,,,
1270000,,,,,,,,,394.99717985,2540,10,116947,500.0
1270500,500.0,1270399,-0.4271588623523712,0.0003,-38.790977478027344,335.52743560000005,0.01700337789952755,35.39959716796875,,,,,
1271000,500.0,1270899,-0.6455723643302917,0.0003,-38.51947021484375,457.773567,0.016855360940098763,4.228632926940918,,,,,
1271500,500.0,1271399,-0.7630062699317932,0.0003,-38.290679931640625,461.9574456,0.016698190942406654,2.4321389198303223,,,,,
1272000,500.0,1271899,-0.12311264872550964,0.0003,-39.72296905517578,422.70812179999996,0.01736629381775856,2.892784595489502,,,,,
1272000,,,,,,,,,394.99274327,2544,10,117136,500.0
1272500,500.0,1272399,-3.3984854221343994,0.0003,-39.195579528808594,464.8506408,0.01703796163201332,24.57114028930664,,,,,
1273000,500.0,1272899,0.6183068752288818,0.0003,-39.81538391113281,386.872025,0.017004715278744698,3.2039623260498047,,,,,
1273500,500.0,1273399,2.3113181591033936,0.0003,-40.044158935546875,394.1758342,0.016864655539393425,27.006107330322266,,,,,
1274000,500.0,1273899,-0.23503416776657104,0.0003,-37.62790298461914,467.0806998,0.01677953265607357,4.330989837646484,,,,,
1274000,,,,,,,,,395.7680178300001,2548,10,117327,500.0
1274500,500.0,1274399,1.67462158203125,0.0003,-46.529518127441406,418.5317808,0.01655709370970726,9.495205879211426,,,,,
1275000,500.0,1274899,-0.6885554790496826,0.0003,-42.68840026855469,447.94982259999995,0.01678449474275112,4.118169784545898,,,,,
1275500,500.0,1275399,0.11443352699279785,0.0003,-40.5902099609375,342.2490558,0.016677094623446465,3.3377532958984375,,,,,
1276000,500.0,1275899,0.8803430795669556,0.0003,-39.18281555175781,468.10717880000004,0.016912223771214485,4.996623992919922,,,,,
1276000,,,,,,,,,392.58746592999995,2552,10,117518,500.0
1276500,500.0,1276399,1.252722978591919,0.0003,-43.39994812011719,386.71271260000003,0.016856100410223007,4.329825401306152,,,,,
1277000,500.0,1276899,1.4813483953475952,0.0003,-43.11219787597656,421.1989644,0.016607224941253662,4.235668182373047,,,,,
1277500,500.0,1277399,1.1498545408248901,0.0003,-39.05089569091797,385.3659882,0.01653262972831726,3.2061781883239746,,,,,
1278000,500.0,1277899,-0.2173307240009308,0.0003,-44.03749465942383,246.8091036,0.01734311319887638,2.4964656829833984,,,,,
1278000,,,,,,,,,395.5371968900001,2556,10,117706,500.0
1278500,500.0,1278399,-0.8404510021209717,0.0003,-42.68424987792969,406.159155,0.016718069091439247,2.6843857765197754,,,,,
1279000,500.0,1278899,-1.153240442276001,0.0003,-41.29947280883789,464.8583678,0.01646157167851925,38.79624938964844,,,,,
1279500,500.0,1279399,-0.5837907195091248,0.0003,-45.51367950439453,464.81591419999995,0.01655947044491768,43.11799621582031,,,,,
1280000,500.0,1279899,-0.9678850173950195,0.0003,-40.20859909057617,320.2056456,0.01654200442135334,2.5802032947540283,,,,,
1280000,,,,,,,,,395.45085221,2560,10,117898,500.0
1280500,500.0,1280399,0.3236663341522217,0.0003,-47.087623596191406,409.7527546,0.016926705837249756,37.86729431152344,,,,,
1281000,500.0,1280899,0.01714777946472168,0.0003,-44.78057861328125,392.8533714,0.016716426238417625,13.766069412231445,,,,,
1281500,500.0,1281399,-0.13435649871826172,0.0003,-39.272926330566406,449.26347219999997,0.016954995691776276,3.8109874725341797,,,,,
1282000,500.0,1281899,1.2254343032836914,0.0003,-41.50086975097656,412.80805359999994,0.016753876581788063,6.325179100036621,,,,,
1282000,,,,,,,,,388.50767427,2564,10,118087,500.0
1282500,500.0,1282399,-1.7336068153381348,0.0003,-39.06433868408203,347.6048152,0.01646307110786438,10.844402313232422,,,,,
1283000,500.0,1282899,-2.1606197357177734,0.0003,-41.00364303588867,397.1934278,0.01680074818432331,3.20343017578125,,,,,
1283500,500.0,1283399,2.2046658992767334,0.0003,-42.524681091308594,408.999146,0.01642196998000145,3.5923848152160645,,,,,
1284000,500.0,1283899,0.26609161496162415,0.0003,-42.521141052246094,358.1404108,0.016834670677781105,4.464438438415527,,,,,
1284000,,,,,,,,,392.81506868,2568,10,118277,500.0
1284500,500.0,1284399,0.9201880097389221,0.0003,-40.68226623535156,390.8956156,0.015991052612662315,2.542116165161133,,,,,
1285000,500.0,1284899,-1.7088367938995361,0.0003,-37.11555862426758,463.89379420000006,0.01688399910926819,2.8943629264831543,,,,,
1285500,500.0,1285399,1.7867088317871094,0.0003,-43.74925231933594,459.807705,0.0164167657494545,40.45896530151367,,,,,
1286000,500.0,1285899,-0.7547576427459717,0.0003,-42.70270538330078,462.27459899999997,0.016311882063746452,13.579610824584961,,,,,
1286000,,,,,,,,,392.66325931999995,2572,10,118469,500.0
1286500,500.0,1286399,-0.9184190034866333,0.0003,-40.339805603027344,457.7410374,0.01624385081231594,2.9570112228393555,,,,,
1287000,500.0,1286899,0.29670995473861694,0.0003,-38.82777404785156,344.60215839999995,0.016402022913098335,4.772314071655273,,,,,
1287500,500.0,1287399,-1.8472102880477905,0.0003,-41.86129379272461,386.6301218,0.017050063237547874,11.207541465759277,,,,,
1288000,500.0,1287899,-1.1696500778198242,0.0003,-43.98908233642578,397.29565800000006,0.016652606427669525,2.8855011463165283,,,,,
1288000,,,,,,,,,390.64033065,2576,10,118660,500.0
1288500,500.0,1288399,-1.1605359315872192,0.0003,-42.072792053222656,468.21138179999997,0.016627419739961624,2.520336866378784,,,,,
1289000,500.0,1288899,3.3575215339660645,0.0003,-40.693946838378906,441.32484800000003,0.016690166667103767,3.2127835750579834,,,,,
1289500,500.0,1289399,-0.45691388845443726,0.0003,-42.34513854980469,428.738627,0.017263025045394897,3.5503416061401367,,,,,
1290000,500.0,1289899,0.8031458258628845,0.0003,-40.076438903808594,451.59650999999997,0.017062164843082428,3.0439858436584473,,,,,
1290000,,,,,,,,,390.82646675999996,2580,10,118851,500.0
1290500,500.0,1290399,-1.1522002220153809,0.0003,-42.54542541503906,379.37287159999994,0.016607722267508507,3.658604621887207,,,,,
1291000,500.0,1290899,-1.008697509765625,0.0003,-45.47224426269531,393.14591959999996,0.016504256054759026,2.697511672973633,,,,,
1291500,500.0,1291399,-1.9526464939117432,0.0003,-41.959815979003906,371.5165758,0.016102375462651253,2.8432986736297607,,,,,
1292000,500.0,1291899,0.9666424989700317,0.0003,-40.219825744628906,373.538314,0.01588129997253418,3.8395276069641113,,,,,
1292000,,,,,,,,,394.23233012,2584,10,119042,500.0
1292500,500.0,1292399,4.359164237976074,0.0003,-44.92637634277344,324.65075,0.016567731276154518,3.1882548332214355,,,,,
1293000,500.0,1292899,-0.09066534042358398,0.0003,-43.494842529296875,386.1693508,0.01630641706287861,43.936859130859375,,,,,
1293500,500.0,1293399,-1.82625412940979,0.0003,-42.99040985107422,416.02071159999997,0.016368325799703598,2.8005588054656982,,,,,
1294000,500.0,1293899,0.5764491558074951,0.0003,-38.31370544433594,454.4262146,0.016540616750717163,3.1484997272491455,,,,,
1294000,,,,,,,,,393.04802367,2588,10,119233,500.0
1294500,500.0,1294399,1.8749043941497803,0.0003,-43.20232391357422,462.3663399999999,0.016243208199739456,3.3306710720062256,,,,,
